id,genre,track_name,artist_name,valence,energy
2LxYSBpLM0xGXy9TP9BWRd,latino,Passion Whine,Farruko,0.754,0.667
2FmQWgxcHefsoyw4ob0yq3,latino,Quién Se Anima,Gerardo Ortiz,0.983,0.685
6QzQMCJFaN6LGLHuqN9yat,latino,Entre Dos Tierras - 2000 Remastered Version,Heroes Del Silencio,0.43,0.88
0rRMe1LBFoq5TjmT1Jye2D,latino,Hasta Abajo,Yandel,0.945,0.919
6Kmh3xMuKdT3elxaKMtr4d,latino,La Luz,Juanes,0.88,0.979
1jlKdNbOA90rjnt88GJnwO,latino,La Vuelta Al Mundo,Calle 13,0.779,0.538
6cJLfIqwh0tCKRjYM3WpZ5,latino,Darte un Beso,Prince Royce,0.817,0.711
5nSkWEU7XKqU9EiskvVSlo,latino,Empire,Shakira,0.455,0.613
24Gxm7Eh7tO83E26LG0CsY,latino,Hero,Enrique Iglesias,0.146,0.651
5jezNmDvHt6ecvWeMfwW0v,latino,Hasta Que Salga El Sol,Banda Los Recoditos,0.973,0.667
4cyYC67XY3weSVmSLdKLP8,latino,Taboo,Don Omar,0.808,0.886
2jEMxGVpPpXTEtQ8kSk1Xx,latino,Me Voy,Various Artists,0.565,0.642
5bVCHIQgZ4Jcr6DFmnYqRo,latino,Tu Respiración,Chayanne,0.342,0.796
2HSt0zP8NTyBfLTFk0rSMi,latino,Persiana Americana,Soda Stereo,0.58,0.867
4nwc1TRYSEBLYNcYlZBBd2,latino,Chan Chan,Buena Vista Social Club,0.701,0.423
2MioxSroS0g1mi24LLfcnq,latino,Por un Segundo,Aventura,0.965,0.562
3Llqnc4urPjFeSnJbyDY2c,latino,Temblando,Antonio Orozco,0.197,0.774
7tOAN6w4a1LD0iqkRnIrhZ,latino,1977,Ana Tijoux,0.578,0.685
1RIhd7jjWDQwSKsbxxGArN,latino,Ojos Color Sol (feat. Silvio Rodríguez),Calle 13,0.452,0.443
6ztMOMCtWcKZgMTiNfP9bC,latino,No Me Doy Por Vencido,Luis Fonsi,0.4,0.651
68zCp49fXje1NCJrCYMq1r,latino,Mi Persona Favorita,Río Roma,0.682,0.739
4Uvknj2gFtJ4b51QkDeSx2,latino,Por fin,Pablo Alborán,0.254,0.409
5YiYgzELh2M8I3LyLOMnNz,latino,Guaya Guaya,Don Omar,0.687,0.872
4OyzSXRSadNQt5EMwASdap,latino,Todo Cambió,Camila,0.363,0.523
774MLFbOy9NNkh6E2HYhhy,latino,La Playa,La Oreja de Van Gogh,0.366,0.577
3fPMRb2gcFTZcYmR0bXnDc,latino,Te Robaré,Prince Royce,0.891,0.648
60LFVZnngAnRkGrdDBrmwH,latino,Palabras,Amaia Montero,0.376,0.588
42kQdD5kbJgQdjoLVaks6p,latino,Adiós,Ricky Martin,0.857,0.894
1njCkadQm2hGaajHFIBxdW,latino,Diez Mil Maneras,David Bisbal,0.718,0.82
1p4rYrxjVkj6v2eMzRhLfA,latino,Arrullo De Estrellas,Zoé,0.384,0.764
4DXdQGLlY6pA6JjYDxFerT,latino,Loco,Enrique Iglesias,0.221,0.509
34HKhds76LUgKi88ABV0hL,latino,Odio (feat. Drake),Romeo Santos,0.584,0.727
4XhqLlodOmH3HVoyztS1zA,latino,Creo en Ti,Reik,0.435,0.268
7Ir2UZHy0xVoWuBCHmLitM,latino,Suga Suga,Baby Bash,0.512,0.741
69rfrVwnbkMh76iguLrC7T,latino,Donde está el amor,Various Artists,0.454,0.619
1CqPzQJ64nkRpHmPdqRl9R,latino,Mujer de Piedra,Gerardo Ortiz,0.969,0.489
5jCsUTkC9sbU3DeWrDSdJY,latino,Ay Vamos,J Balvin,0.915,0.784
0lff0IjgOLnMpsqWFrj9Hy,latino,Besas Tan Bien,Farruko,0.514,0.812
2X3Ta8uUxIRgG9HQ3RiMeh,latino,Flaca,Andrés Calamaro,0.956,0.741
2xIZ74gMY794yuZir9zwgc,latino,Siguiendo La Luna,Los Fabulosos Cadillacs,0.816,0.439
7oskUNX4ZqHavH1UbS6bUa,latino,A Dios Le Pido,Various Artists,0.932,0.847
4akYOw6ZJu7WIbZViLrJqc,latino,Lobo-hombre en París,La Unión,0.75,0.952
217bRMES4HVbPdUe8l8ECN,latino,El Malo,Aventura,0.701,0.506
7oQE9joUo0iboIrs5o1Hw4,latino,Devuelveme A Mi Chica,Hombres G,0.42,0.948
47TyfLrGhYHHyyQWk64d0M,latino,Flor Pálida,Marc Anthony,0.739,0.802
3uvypVUsiIr1B0BccIcsEh,latino,6 AM,J Balvin,0.733,0.746
41dwfdVGLtjXxIKE65yUWP,latino,Can't Remember to Forget You,Shakira,0.824,0.81
2ExpCKBxiHbgzepERl1t4D,latino,Cuando Pase el Temblor,Soda Stereo,0.758,0.539
2ANxVQnwjW7QqGKe7U3LNX,latino,Mi Razón De Ser,Various Artists,0.467,0.53
56z1fafH2YkIUk0XqzM3Ll,latino,Soy el Mismo,Prince Royce,0.502,0.654
6ym5mysjGMujM1evgCOBcE,latino,Tranquila,J Balvin,0.691,0.677
0bdL8X3MrX51dRz231BFtv,latino,Moviendo Caderas (feat. Daddy Yankee),Yandel,0.661,0.907
4go2M6us50x9TQ1NvsB4vt,latino,Aqui Estoy Yo,Luis Fonsi,0.384,0.551
7lOzUJzsELALh5FQsPKTEn,latino,Humanos a Marte,Chayanne,0.786,0.902
0asIPX9Agd7nIQp0ko33mh,latino,Ya Te Olvidé,Yuridia,0.541,0.784
0VCUSLQqfdEBTqlKxVh0zs,latino,Lo Poco Que Tengo,Ricardo Arjona,0.614,0.546
7F9x0IsqvqlygaNseNE8Zx,latino,Candela,Buena Vista Social Club,0.814,0.619
4VZ0UOLwnTnQSLZJme5lyQ,latino,Qué Tiene De Malo,Calibre 50,0.967,0.805
7ojk4dqz5YvLKp9o3ZHLvF,latino,Lovumba,Daddy Yankee,0.935,0.933
6Al0Kpd4VrRZ0Z4kTThNPa,latino,Volví a Nacer,Carlos Vives,0.512,0.812
5NOtC9vnvCuEy6IaNflffX,latino,Adentro,Calle 13,0.518,0.808
22YrEL6IbDx4axzr8Wpw9M,latino,La Vida Es Un Carnaval,Various Artists,0.827,0.751
47VueTChrhOjNaJTOzaskN,latino,Dare (La La La),Shakira,0.616,0.73
3QzIAhnLyISSaenzDYJzCQ,latino,Sin documentos,Various Artists,0.839,0.972
3UI9I3e1g1y5T3SMfdgfGO,latino,Colgando en tus manos (con Marta Sánchez),Carlos Baute,0.875,0.637
7v4jrUFU2mJZABndG1cTfr,latino,Adrenalina,Wisin,0.771,0.943
5nvS1vouQkX0HxOohfqCoS,latino,Tren Al Sur,Los Prisioneros,0.728,0.624
6jrFTDTF8VWnxuPPRGCf9k,latino,En la Ciudad de la Furia - En Vivo Me Verás Volver Gira 2007,Soda Stereo,0.459,0.895
25t3PX7M9e2GXXBhR2rPpa,latino,Propuesta Indecente,Romeo Santos,0.749,0.632
3ntmNfrdEdPMEMcgjsIdm1,latino,Bailando - Spanish Version,Enrique Iglesias,0.96,0.784
3tm3GG9BBOYhUzKWlS6A74,latino,Vivir Mi Vida,Marc Anthony,0.899,0.879
6WIZXts4eygCmeeu7pEsHI,latino,Prometo Olvidarte,Tony Dize,0.78,0.837
3cHyrEgdyYRjgJKSOiOtcS,latino,Timber (feat. Ke$ha),Pitbull,0.788,0.963
1yLdZ7nBzpjNCl4Mmyndvs,latino,Cuando Nos Volvamos a Encontrar,Carlos Vives,0.598,0.867
02yDkjZcms3h9oPDPKhtYZ,latino,Dámaso,Gerardo Ortiz,0.964,0.833
026diiECT9Tc4xzM8kE6uK,latino,No Me Compares,Alejandro Sanz,0.55,0.784
6IqbQelrOB6nTORNj4q2Ma,latino,Que Viva la Vida,Wisin,0.794,0.925
1PtL0YQRtq3qxDGUSwZPJ5,latino,Travesuras,Nicky Jam,0.872,0.79
6I86RF3odBlcuZA9Vfjzeq,latino,Eres Mía,Romeo Santos,0.903,0.729
6RlAZ8QY4LcA4DxUUIiwmn,latino,Limbo,Daddy Yankee,0.917,0.875
3KBQoWXuEuOpRwEMrDAdMb,latino,Dormir Soñando,El Gran Silencio,0.786,0.935
68aEK7lwgTne0VhyytrfAm,latino,Afuera,Caifanes,0.647,0.68
3QFbOgWOqXEtOD02FMcX7K,latino,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,0.485,0.934
6zUeoEPlKLyVsY7vpGy8K4,latino,Aléjate de Mí,Camila,0.238,0.541
3Kr1JyurhFXEIomSV5qBur,latino,La Historia De Mis Manos,Banda Carnaval,0.796,0.595
2EM9zpAc7PVeoAydmbfVIL,latino,La Camisa Negra,Juanes,0.973,0.731
66iLejOv3978d78PlSSNaZ,latino,Corazón En La Maleta,Luis Fonsi,0.879,0.64
01lHZ5GmTQ5vsXmRIuDWzP,latino,No Amanece,David Bisbal,0.704,0.749
01Kyr15m8Dfm2Z57XoXKO7,latino,En algún lugar,Duncan Dhu,0.443,0.859
6WuufZDBNoEJBTinRiznhO,latino,La Nueva Y La Ex,Daddy Yankee,0.637,0.943
2LTcAMwvECXoKxHUW640V1,latino,Por Lo Que Reste de Vida,Thalia,0.389,0.757
0X5TaynbzM9HGOfWqtCgwu,latino,Tocado y hundido,Melendi,0.729,0.919
49eplIHvgCLY8HAgcaWrUb,latino,Fireball (feat. John Ryan),Pitbull,0.794,0.937
2LgGkK27qwPG4ls3OsNmuj,latino,Perdón,Camila,0.218,0.54
4XTMj7kd8DHLl0r7ghmEAr,latino,Caraluna,Bacilos,0.895,0.773
7MDUVH4ITohsIjdynRwCJp,latino,Dance with the Devil,Immortal Technique,0.237,0.871
74KqkyHbpneHF6JT8EwUOO,latino,No Te Apartes de Mí,Vicentico,0.886,0.549
68LAFy5petnXejdhHrKyGU,malay,Terasing,Dato' Sudirman,0.608,0.635
4t3bfrYjCSr0nfvu24otR6,malay,Parasit,Gita Gutawa,0.675,0.681
1gpN29arJs1CSowgyfQkvY,malay,Sepi Seorang Perindu,Jamal Abdillah,0.307,0.637
13N0XggsxWgpDKGWRp0MJU,malay,Aku,Amy Search,0.467,0.677
434rwd6cyRWDy5AwSlxOgJ,malay,Dengarkanlah,Amy Mastura,0.399,0.407
7obtn1Uu4kejH8SgNlFK80,malay,Jangan Pergi,D’MASIV,0.109,0.36
1oAWbr6TXkRajJKgSm1vF5,malay,Kasih Tak Sampai,Padi,0.149,0.207
4ca2Gq9vZQIIBpvImKHD5d,malay,Seri Dewi Malam,Datuk Sharifah Aini,0.649,0.396
0BUTQPj4ChPjdgfuWLwNi7,malay,Kau Ilhamku - 2011,Man Bai,0.434,0.336
0LCJ9CyiLfmsqhDdq6PEvF,malay,Tak Ada Yang Bisa,Andra & The Backbone,0.253,0.287
4cYRuXV9BV4eeSp0AgzaEC,malay,Percaya Padaku,Ungu,0.915,0.749
5TbePlmyX3nKD8LP9djCKu,malay,Menanti Di Ambang Syurga,Datuk Ahmad Jais,0.437,0.213
2sEIIcf7fkZnMsn9hOqW2r,malay,Takbir Cinta,"Amy Search,Yasin",0.14,0.292
41wCV4vym2cPWIcRnHZYOk,malay,Senja Nan Merah,Ziana Zain,0.211,0.414
4ieHJYBXsfNuJo13PJSwRy,malay,Buat Sang Puteri,Spider,0.238,0.673
6OzyK08svJmVBZGgKXi6Ni,malay,Ternyata Cinta,Padi,0.356,0.731
1ERlFT1VJiqlsMf9HukP6T,malay,Kau Pergi Jua,Saleem,0.227,0.457
2ZsXfOcZp1K1YDubMwCLua,malay,Apa Salahku,D’MASIV,0.234,0.563
4yN7h8tz3Rge2ZEShEGzxL,malay,Masih Aku Terasa,Man Bai,0.404,0.639
7er7WofjVw4QwPAyxH39jH,malay,Menjaga Hati,Yovie & Nuno,0.19,0.673
2CNfET8TwWgR3q1tkqDtqn,malay,Tak Usah Cemburu,Sherina,0.855,0.593
1L71Yh7bXuK1akG533DlME,malay,Ku Menunggu,Rossa,0.669,0.503
7HKsYowcjxtx4wAdbxr0lf,malay,Jagalah Diri,Jaclyn Victor,0.254,0.569
2l02iUojbOtyEd1K2BFaLd,malay,Seksis,Various Artists,0.921,0.831
2TuNLeWdlHq4EHYNAryr7w,malay,Andainya Aku Pergi Dulu - Album Version (Edited),Alleycats,0.808,0.776
6qpdB0rSor7etx6mG3GtVD,malay,Ombak Rindu,"Hafiz AF7,Adira",0.276,0.0729
4AMvTgeg840RDhu78fzOUX,malay,Di Malam Persandingan,Datuk Sharifah Aini,0.677,0.276
61D3V5DXd9m5QsXbdKQCDI,malay,Menanti,Ella,0.0767,0.344
3jOuDenqt4OVS6jf3kOgrs,malay,Apalah (Arti Menunggu),Raisa,0.308,0.311
7CplMqYA54dcrQ6v3qRt81,malay,Semua Isi Hatimu,Jaclyn Victor,0.202,0.446
59BX5kR5GxryEqmXMCFhyh,malay,Mengintai Dari Tirai Kamar,Various Artists,0.196,0.551
7JWG0zefirDZ6umlBK3aJ1,malay,Malaikat Juga Tahu - Original Mix,Glenn Fredly,0.461,0.378
66E2EffwlAijsCi5cl2tnP,malay,Insha Allah,Maher Zain,0.406,0.671
4caW9vLpsHMCAax3r4Srd1,malay,Di Ambang Wati,Wings,0.162,0.61
5VWKMYI5RhvTD1eN4pkRxD,malay,Menunggu Pagi,Peterpan,0.157,0.564
1Ib0UNLoqBEWTmBvXeFSni,malay,Pemuja Rahasia,Sheila On 7,0.78,0.694
3J0O4cbc1sYMf4x5RHzKWa,malay,Kau Ilhamku - Akustik,Man Bai,0.605,0.558
3OPvdlHQEcR3utvpABssnP,malay,Mungkin,Ning Baizura,0.457,0.419
74gIJxuSQmwAzuyHzjPYj6,malay,Kerna Sayang,V.E.,0.672,0.568
3T75AN7wROKslRn9xCYK9f,malay,Yang Terdalam,Peterpan,0.631,0.438
4wGNBfphYQIS6bgOB459z1,malay,KL Kita,Yuna,0.405,0.442
0OjiV7FpVCrOIq53ZSH1EM,malay,Ya Sudahlah,Bondan Prakoso,0.607,0.801
4dB8BmWbIS6Vc05NEEs7ug,malay,Antara Anyir Dan Jakarta,Sheila Majid,0.333,0.635
1QXrMxre33UGQOpzvBg4ZU,malay,Pergilah Sayang,Ella,0.425,0.611
7FjPYGkt2YCgKjQVKVq9XS,malay,Bathera Merdeka,Datuk Ahmad Jais,0.394,0.321
3oXW35fP5nvbgeo70aB2fe,malay,Gerimis Mengundang,U.K'S,0.213,0.402
6PwneVo6Ajy5dvU2rMNzt5,malay,Pergi - Talentime OST,Aizat,0.39,0.266
4Zm1tw275HrcBZBxCFQbP7,malay,Terima Kasih,Awie,0.73,0.873
4M2TQocxI9CaEvtyaeBBte,malay,Senja Nan Merah,Various Artists,0.225,0.322
2uTlgRkyiNy3XSvRzaZvyf,malay,Getaran Jiwa,Tan Sri P. Ramlee,0.403,0.29
5hUNG5PdmE9pbReCCD0oCS,malay,Gita Rama Sita,Amy Search,0.202,0.821
1GW7kgvPSidzTYi7Iwcf0A,malay,Puisi Untuk Sang Putera - Album Version (Edited),Alleycats,0.464,0.622
6eekwSXpB57v26oEzcAhcf,malay,Janji Suci,Yovie & Nuno,0.306,0.312
1d6DTlK29L2E8f02rlvz7C,malay,Tiada Maaf Bagi Mu,Datuk Ahmad Jais,0.477,0.397
51vVTQqtz8kXv0GygVDIKV,malay,Andai,Amy Mastura,0.123,0.308
0ZiMNsLNdvq4KWSPBi71DK,malay,Menanti Sebuah Jawaban,Padi,0.471,0.742
3ULxHxyLgtQpDHUY6QS9WB,malay,Ku Akui,Hafiz Suip,0.147,0.271
00GkidEsMWoZraymWS2E7v,malay,Rozana,V.E.,0.584,0.432
39zvxJOhMrBT0qWSA0JE7l,malay,Tiada Jodoh Antara Kita,Ziana Zain,0.204,0.355
3xVo7Tttzcawmv7rwnAseL,malay,Azura,Jamal Abdillah,0.0791,0.467
0riZFEMGbitaVGhz0G6oD6,malay,AdaMu,Najwa Latif,0.179,0.627
6fp5H6JgnlAnS69SktBhpg,malay,Buat Aku Tersenyum,Sheila On 7,0.654,0.729
0Ni3RjjsQP0oz8lt8xsFIn,malay,Patah Seribu,Shila Amzah,0.266,0.154
4BlIZhIzjs95w62WQzgEzQ,malay,Selimut Hati,Dewa 19,0.545,0.428
1iDgHnivYUlouvnfWygBwx,malay,Sempurnakan Aku,Anuar Zain,0.224,0.386
6AWnYFJK0ZJJk5DwCFp9jQ,malay,Bersama,Raisa,0.394,0.306
3nfKZfw1eY2A6VXcZDHa1t,malay,Tiada Kata Secantik Bahasa,Datuk Ahmad Jais,0.654,0.319
2BNs2roiKvfXMzBDOfXQHb,malay,Sembilu,Ella,0.136,0.552
7esAWY5aFUAGi59jpf1qzy,malay,Lelaki Buaya Darat,Ratu,0.766,0.902
2m9QjTQVFhpNLkk8ZpgJY5,malay,Sampaikan Salam Cintaku - Album Version (Edited),Alleycats,0.667,0.803
1Xeip30JhrxZrIk9sXJV9O,malay,Sing Your Mind (album version),Sherina,0.388,0.421
4tlJ53o1da4QpjiDZcTpyp,malay,Menemukanmu,Seventeen,0.32,0.582
2OmjL1oLgWPDoXDN4oXdPA,malay,Bintang Di Surga,Peterpan,0.23,0.694
1RaasA73mRNyfNSLLLJ11f,malay,Kantoi,Zee Avi,0.73,0.254
4ksgoAjYOn7fGVG5SgqgAK,malay,Legenda,Dato' Sheila Majid,0.3,0.397
4rpF0aQvaRLv99eFfSBN8z,malay,Anggapan Mu,Ziana Zain,0.239,0.509
0GI6KBji23F1191IABn0FL,malay,Begitu Indah,Padi,0.234,0.525
4Xsnw4ppX3mU64EhSl1NMy,malay,Akhir Cinta Abadi,Nidji,0.285,0.473
1nN1dunbXSIXxXv4hVuklL,malay,Jika Kau Bercinta Lagi - Album Version (Edited),Alleycats,0.591,0.771
5U55m4FfiLmJdNnJ0SxALW,malay,Perpisahan Terasing,Kru,0.577,0.494
0SdVlDVv1NALu5fUniTXRy,malay,Rindu Bayangan,Carefree,0.396,0.559
1Akc1GcXsLGa8SLSJw4zUU,malay,Sahabat,Najwa Latif,0.591,0.55
0DSyts3bOCE09yxNK98pep,malay,Jangan Lupakan,Nidji,0.311,0.461
61vx5D0QRa4jtAWds9DTue,malay,Sendiri,Man Bai,0.603,0.845
6sZ3KWhWfN450J4LXdBj3n,malay,Ratu,Dato' Sheila Majid,0.257,0.508
6Jdt1cKZrWaynFjk27H10O,malay,Ketika Kau Menatapku,Marshanda,0.852,0.806
49A6ab2wD5yXgTSIM7j7DR,malay,Kelam,6ixth Sense,0.503,0.64
3bJsgWfMYaLOy4AhtXxOvx,malay,Aku Yang Tersakiti,Various Artists,0.375,0.603
1nXXiV3UKg0FtcIJXQc75q,malay,Senandung Semalam,Alleycats,0.385,0.631
1PCn7QJPWOmGXjeEkPrFcZ,malay,Ayu,V.E.,0.206,0.155
2GTg6B4w6Nkb05Sq1crNuw,malay,Sanam,Yasin,0.73,0.769
6TkcxNr15wEEXNmYkr7lEt,malay,Mak Inang Melayu,Dato' Sudirman,0.676,0.701
5tKJcqK8mt95KICklF3Pwe,malay,Separuh Aku,Noah,0.716,0.752
5PKKmX9m8FBjiVwYTSZkTT,malay,Tapi Itu Dulu,Amy Mastura,0.852,0.547
4gL7z3d3Bq5OKwwRZCJ1xt,malay,Alhamdulillah II - Malay Version,Too Phat,0.876,0.84
3qK9fJSPlF1yiJL382OVWY,malay,Kau Dan Aku,Nidji,0.322,0.493
5QIKtr5yI47Ea5Yo5ikO1u,malay,Akan Ku Tunggu,Sherina,0.38,0.328
2MBjJ2mW1p02RJfp7dl7HL,malay,Pokok - Single Version,Meet Uncle Hussain,0.233,0.64
0p77WGJKWpSiL6zD8Bb6Qh,malay,Permata Biru (2005),Ella,0.443,0.959
3Nv4jsAs6WsQFuTOWPSE9C,malay,Malam Ku Bermimpi,Dato' Sheila Majid,0.287,0.449
5TxvwLg25OgkKbefoYjOKE,mandopop,最後只好躺下來,黃立行,0.313,0.612
0HqFfueOljd4PkGVHqnJ3m,mandopop,我心動了,Shunza,0.262,0.567
6HZSPuaysVZC8om0d2ZD5b,mandopop,劃火柴的女孩,Li Quan,0.227,0.42
1NBVis81bpL8EEx8R92Z7O,mandopop,流感,Da Mouth,0.659,0.82
6HNWFL2pwiTsojkz9m7T5q,mandopop,花火,Gigi Leung,0.301,0.231
33qOoM0RnP090cr46Iz8eL,mandopop,沒有月亮的時候,洪愛莉,0.0716,0.406
4GZk5m5zHaOdpi4B2WRCJd,mandopop,我真的受傷了,Ivana Wong,0.259,0.147
6AwyYC8MddJzN2BXltasD8,mandopop,2人,Evan Yo,0.175,0.175
3SPqieoOf9sw12aZkLZSDd,mandopop,Loving You,By2,0.298,0.425
61HcyrWyaffgGcRpxyqkpX,mandopop,爭分奪秒,那英,0.547,0.743
1nkBMjLGtPFYKIeWV6UVfM,mandopop,Yuan Ni Jin Ye Bie Li Qu,Leon Lai,0.386,0.511
6cR8yjdHv6immnyDwTAgc0,mandopop,相見恨晚,Julia Peng,0.13,0.593
7HohaL77dTMuQbnCOT1eLV,mandopop,看清,櫻桃幫,0.406,0.717
5DtMEJK4jQq76BT49XH6Mm,mandopop,365天,JPM,0.519,0.776
77vCKU5MBoOXyOID9n8cgg,mandopop,Before I Fall in Love,CoCo Lee,0.154,0.508
6YfhdsyKcmsa1FOfSMYW8b,mandopop,不隻是朋友,黃小琥,0.203,0.354
54nVs0dpXxIKrWUSyNvofa,mandopop,微笑的約定,原聲帶,0.227,0.268
3m6y5N8izWSrtAtaHyLJjy,mandopop,暗號llV,Adason Lo,0.764,0.665
1Ph3QytHkqhGTkt5J01sGn,mandopop,藍色天空,Makiyo,0.313,0.481
0upBvpKQC2GKU1ku8gPLNS,mandopop,四季,辛龍,0.196,0.432
6bK5scVjEEQYIURoLu23Hv,mandopop,我最親愛的,A-Mei Chang,0.208,0.484
0Id7swY6cWbvYLtVVF0wvq,mandopop,一場遊戲一場夢,Dave Wong,0.356,0.32
6Vdb5GA3Q0zlmrMfHjgUwi,mandopop,天黑黑,Stefanie Sun,0.387,0.263
6nQV4el6V7MXKnmcEA3c5Q,mandopop,愛愛愛 (Acounstic Version) - Remix Acoustic Verison,Khalil Fong,0.232,0.205
2PMaFpDuNog7XzczC7qnSc,mandopop,Angel,趙詠華,0.542,0.516
6MESd4fSpAb9upsUBsvrWc,mandopop,情歌沒有告訴你,Fish Leong,0.266,0.699
3DRn70cccAiSLZ3BJa21Te,mandopop,真的還是假的,孟庭葦,0.23,0.347
3bXzsdeDTZRGow71fB0yVo,mandopop,偏愛,張芸京,0.391,0.529
6bBs2Ws2YfdSlT3gNC2ZN0,mandopop,記得,A-Mei Chang,0.306,0.336
0ZkoOzNcWkxXaeWzuBFWPU,mandopop,三人遊,Khalil Fong,0.446,0.389
6TCiXBnTI1MhGqosPIBu3i,mandopop,24個比利,Will Pan,0.627,0.846
1H1GU8Lz2UTS2moTobiFc8,mandopop,童年往事,Tsai Chin,0.143,0.268
1zxThQ8TWAQOOSn2isGPk0,mandopop,以父之名,Jay Chou,0.398,0.564
3MNF1IrYF3VfPOSWnANQDo,mandopop,因為愛所以愛,Nicholas Tse,0.148,0.536
0Fzh3O71Oa3NeTTuvksqWd,mandopop,甜蜜蜜,Leon Lai,0.547,0.519
7mf8mi4xjErwyj5nNCHFgj,mandopop,值得,Sammi Cheng,0.219,0.509
4kWaSBGCAiLJ9eYWu5ah5c,mandopop,虎口脫險,Lao Lang,0.23,0.335
3J6YxipvHHhUsyUbKJaeqb,mandopop,黑天鵝,許慧欣,0.376,0.864
49V85xTITVVsufU9QR7btg,mandopop,当我知道你们相爱,Derrick Hoh,0.429,0.459
1b8ZybIufxmpDQszin5yPt,mandopop,單身情歌,林志炫,0.474,0.659
1zsFdM4ekd88gJzRXbDMXW,mandopop,到底是哪個混蛋敢欺負我的朋友 (Who's the Bastard That Dares Hurt My Friend),藍心湄 (Pauline Lan),0.828,0.827
1eELwZllJddKYycIstgj2O,mandopop,一個人在途上 (A Lover's Odyssey),Chet Lam,0.247,0.216
1k0YFNylstvLBC3C5vPWP9,mandopop,吻別,Jacky Cheung,0.258,0.375
7qvNcHH4T56qeCEY0UCkTu,mandopop,兩個人的風景,郭品超,0.318,0.501
7anvQMIwZxmQFNKwRdTGRs,mandopop,我愛我 OT:One Night in Paris,Elva Hsiao,0.621,0.744
3Z3eD2UKHy87EHHTbluaQj,mandopop,女皇 (Queen),Han Geng,0.384,0.743
5JcdsOUCLPfDb0q4hlWlTj,mandopop,親密愛人,Joanna Wang,0.181,0.277
0IM6WYj9RAWQ6PXQLhi3He,mandopop,"我,一個人",Fu Xin Bo,0.221,0.336
1qGK2eJrrAWZsDmz86L5f0,mandopop,我是如此愛你,侯湘婷,0.227,0.419
4xZIMRwaaBx7CZMmM6KLuh,mandopop,沒那麽簡單,黃小琥,0.212,0.431
2kmwkxaPjSwJ1fe7SFROTs,mandopop,綠光,Stefanie Sun,0.417,0.874
4GwEeSaXgqEozZv1cZ778l,mandopop,Marry Me,Jam Hsiao,0.366,0.561
4gP5YfOM4qgnnWtJLxNCww,mandopop,最愛,Where Chou,0.179,0.437
2nZbYMpmoDDIcVGNGdsSiZ,mandopop,疑心病 (Hypochondria),曾昱嘉 (Zeng Yujia),0.249,0.36
0FhhyWIhDRUx8Jvx4Edjpr,mandopop,忘記時間(片尾曲),胡歌,0.219,0.442
40y9N4E7vOXUQpt5fLbcfY,mandopop,熒光,Zhang Yao,0.226,0.397
10MQ5WByhcAxO4PilrCMmm,mandopop,清平樂(國),有耳非文,0.31,0.282
5HtW8JRGxnp6uOEnOtnRVD,mandopop,愛.不愛,Cyndi Wang,0.638,0.903
5OFXdrZ1dAURRLDyWzNKW2,mandopop,脆弱,Kay Tse,0.424,0.55
1dG6z0lkyNo1u77PcR74ES,mandopop,迦南美地,劉畊宏,0.305,0.467
69mE3QG7IDJLDkgqOXrTPM,mandopop,金魚的眼淚,紀佳松,0.236,0.611
6azSjMG3Kz9hSvQroPS9l9,mandopop,You & I,張鎧麟,0.457,0.757
5Jtg0qcTKMHq3HjPVGRFAi,mandopop,簡單愛,Jay Chou,0.527,0.574
0WOXsslOpkEtCzJmjS303Q,mandopop,回家,Dave Wong,0.359,0.383
18PEYFMV4LBmVEhcqdg53v,mandopop,給他,Amber Kuo,0.428,0.877
3PdqHUYwOwFmjndyLOlu4G,mandopop,獨一無二,Show Luo,0.52,0.902
275ZajrOsRYz2ISLKY9bKi,mandopop,鴿子,Aska Yang,0.642,0.492
2CHTKxQr4zJl7sNJpWz18j,mandopop,四度空間,Lollipop F,0.887,0.856
37B74urdXel24aZjjLX3Lc,mandopop,練習,Andy Lau,0.238,0.523
3HrlA8FNXHhAzD8pACg30X,mandopop,說愛就愛,Van Ness Wu,0.36,0.828
2T99nUHU24xb8MWeJRCpBN,mandopop,無名指的幸福,Winnie Hsin,0.201,0.401
7vG2T2pJtzLLWvgecZmIRc,mandopop,該怎麼愛你,Gigi Leung,0.164,0.386
39WrVDBu0itQex8HKGBFSW,mandopop,對的人,Princess Ai,0.293,0.659
3OOO0HlhP44btTsRxKYEA2,mandopop,勿忘我親親,Various Artists,0.214,0.32
5A36twZjVJsc4VdxMck3rc,mandopop,紅糖水,Chris Yu,0.197,0.371
1feXk4xCgpK8z4FyXJ2Xfv,mandopop,剛剛開始,Fan Bing Bing,0.179,0.408
2oAeQqMNBAQfkAxvaRGg8A,mandopop,Those were the Days,Various Artists,0.173,0.227
0Q4YuuiCuxIIKUw2fb1cmV,mandopop,我們的愛,F.I.R.,0.135,0.646
5bAY6ayAYLtVYOXXXt2LrU,mandopop,GYM,自由發揮,0.553,0.881
0nZucXfKYDbZQK9DU6BK6h,mandopop,看海,Zhou Xun,0.664,0.75
7G0U8Iu0tcabcbEVmYpLgD,mandopop,你是我的眼 (You're My Eyes) - Live,Penny Tai,0.221,0.523
